condition_id,paper_id,scientific_model,temperature,repeat,factor_id,factor,context,score,is_explicit_null,source,original_parse_status,completion_tokens,extractor_version,evaluated_slots_count,completeness_ratio,completeness_status
Chao2018__olmo-3-32b-think__T035__R01,Chao2018,olmo-3-32b-think,0.35,1,5,Synaptic Depression (Adaptation),LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,5,0.06944444444444445,minimal
Chao2018__olmo-3-32b-think__T035__R01,Chao2018,olmo-3-32b-think,0.35,1,6,Activity Suppression,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,5,0.06944444444444445,minimal
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,17,Absence of Feedback Error,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,4,Habituation to Sequence,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,1,Subtractive Inhibition (SST),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,1,Subtractive Inhibition (SST),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,3,Inhibition (GABA),LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,3,Inhibition (GABA),GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,8,Alpha/Beta Mediated Suppression,LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,8,Alpha/Beta Mediated Suppression,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,6,Activity Suppression,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R02,Chao2018,olmo-3-32b-think,0.35,2,17,Absence of Feedback Error,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,11,0.1527777777777778,partial
Chao2018__olmo-3-32b-think__T035__R03,Chao2018,olmo-3-32b-think,0.35,3,36,State-Independent Ubiquity,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,4,0.05555555555555555,minimal
Chao2018__olmo-3-32b-think__T035__R03,Chao2018,olmo-3-32b-think,0.35,3,36,State-Independent Ubiquity,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,4,0.05555555555555555,minimal
Chao2018__olmo-3-32b-think__T035__R03,Chao2018,olmo-3-32b-think,0.35,3,12,Omission Response,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,4,0.05555555555555555,minimal
Chao2018__olmo-3-32b-think__T035__R03,Chao2018,olmo-3-32b-think,0.35,3,4,Habituation to Sequence,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,4,0.05555555555555555,minimal
Chao2018__phi-4-reasoning-plus__T000__R02,Chao2018,phi-4-reasoning-plus,0.0,2,4,Habituation to Sequence,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R02,Chao2018,phi-4-reasoning-plus,0.0,2,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R02,Chao2018,phi-4-reasoning-plus,0.0,2,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R02,Chao2018,phi-4-reasoning-plus,0.0,2,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R02,Chao2018,phi-4-reasoning-plus,0.0,2,3,Inhibition (GABA),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R02,Chao2018,phi-4-reasoning-plus,0.0,2,3,Inhibition (GABA),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R02,Chao2018,phi-4-reasoning-plus,0.0,2,23,Feedforward Error Propagation,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R02,Chao2018,phi-4-reasoning-plus,0.0,2,23,Feedforward Error Propagation,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R03,Chao2018,phi-4-reasoning-plus,0.0,3,4,Habituation to Sequence,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R03,Chao2018,phi-4-reasoning-plus,0.0,3,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R03,Chao2018,phi-4-reasoning-plus,0.0,3,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R03,Chao2018,phi-4-reasoning-plus,0.0,3,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R03,Chao2018,phi-4-reasoning-plus,0.0,3,3,Inhibition (GABA),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R03,Chao2018,phi-4-reasoning-plus,0.0,3,3,Inhibition (GABA),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R03,Chao2018,phi-4-reasoning-plus,0.0,3,23,Feedforward Error Propagation,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T000__R03,Chao2018,phi-4-reasoning-plus,0.0,3,23,Feedforward Error Propagation,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,8,0.1111111111111111,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,36,State-Independent Ubiquity,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,4,Habituation to Sequence,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,5,Synaptic Depression (Adaptation),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,1,Subtractive Inhibition (SST),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,1,Subtractive Inhibition (SST),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,2,Divisive Inhibition (PV),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,2,Divisive Inhibition (PV),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,3,Inhibition (GABA),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,3,Inhibition (GABA),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,5,Synaptic Depression (Adaptation),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,7,Selective Sharpening,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,7,Selective Sharpening,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,9,VIP-Mediated Disinhibition,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,9,VIP-Mediated Disinhibition,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,11,E/I Balance Shift,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,11,E/I Balance Shift,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,14,Feedforward AMPA,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,14,Feedforward AMPA,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,15,Feedforward NMDA,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,15,Feedforward NMDA,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,17,Absence of Feedback Error,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R01,Chao2018,phi-4-reasoning-plus,0.35,1,17,Absence of Feedback Error,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,24,0.3333333333333333,partial
Chao2018__phi-4-reasoning-plus__T035__R02,Chao2018,phi-4-reasoning-plus,0.35,2,3,Inhibition (GABA),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,6,0.08333333333333333,minimal
Chao2018__phi-4-reasoning-plus__T035__R02,Chao2018,phi-4-reasoning-plus,0.35,2,1,Subtractive Inhibition (SST),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,6,0.08333333333333333,minimal
Chao2018__phi-4-reasoning-plus__T035__R02,Chao2018,phi-4-reasoning-plus,0.35,2,1,Subtractive Inhibition (SST),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,6,0.08333333333333333,minimal
Chao2018__phi-4-reasoning-plus__T035__R02,Chao2018,phi-4-reasoning-plus,0.35,2,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,6,0.08333333333333333,minimal
Chao2018__phi-4-reasoning-plus__T035__R02,Chao2018,phi-4-reasoning-plus,0.35,2,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,6,0.08333333333333333,minimal
Chao2018__phi-4-reasoning-plus__T035__R02,Chao2018,phi-4-reasoning-plus,0.35,2,3,Inhibition (GABA),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,6,0.08333333333333333,minimal
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,3,Inhibition (GABA),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,3,Inhibition (GABA),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,6,Activity Suppression,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,1,Subtractive Inhibition (SST),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,1,Subtractive Inhibition (SST),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,6,Activity Suppression,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,7,Selective Sharpening,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,7,Selective Sharpening,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,13,Feedforward Deviance Detection,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,13,Feedforward Deviance Detection,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,16,Feedforward Ascending Gamma,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,16,Feedforward Ascending Gamma,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,30,Hierarchical Presence (V1-PFC),LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R01,Chao2018,phi-4-reasoning-plus,0.7,1,30,Hierarchical Presence (V1-PFC),GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,15,0.20833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,1,Subtractive Inhibition (SST),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,1,Subtractive Inhibition (SST),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,3,Inhibition (GABA),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,3,Inhibition (GABA),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,4,Habituation to Sequence,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,5,Synaptic Depression (Adaptation),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,5,Synaptic Depression (Adaptation),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,6,Activity Suppression,LO,0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,6,Activity Suppression,GO,0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,7,Selective Sharpening,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,7,Selective Sharpening,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,8,Alpha/Beta Mediated Suppression,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,8,Alpha/Beta Mediated Suppression,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,9,VIP-Mediated Disinhibition,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,9,VIP-Mediated Disinhibition,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,10,Precision Weighting (Gain),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,10,Precision Weighting (Gain),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,11,E/I Balance Shift,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,11,E/I Balance Shift,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,2,Divisive Inhibition (PV),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,2,Divisive Inhibition (PV),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,12,Omission Response,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,12,Omission Response,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,13,Feedforward Deviance Detection,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,13,Feedforward Deviance Detection,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,16,Feedforward Ascending Gamma,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,16,Feedforward Ascending Gamma,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,20,Feedforward Non-local Directed Connectivity,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,20,Feedforward Non-local Directed Connectivity,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,21,Feedforward Non-local Activation,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,21,Feedforward Non-local Activation,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,22,Ascending Latency Shift,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,22,Ascending Latency Shift,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
Chao2018__phi-4-reasoning-plus__T070__R02,Chao2018,phi-4-reasoning-plus,0.7,2,23,Feedforward Error Propagation,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast,42,0.5833333333333334,partial
