paper_id,condition,repeat,context,factor,score,call_id,scientific_model,temperature,parse_status,parser_method
Sacramento2018,NO_FIGURE_TEXT,1,GO,Hierarchical Order Stability,0.5,NOFIG__Sacramento2018__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Sacramento2018,NO_FIGURE_TEXT,1,LO,Population-Wide Ubiquity,,NOFIG__Sacramento2018__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Sacramento2018,NO_FIGURE_TEXT,1,GO,Population-Wide Ubiquity,,NOFIG__Sacramento2018__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Sacramento2018,NO_FIGURE_TEXT,1,LO,State-Independent Ubiquity,,NOFIG__Sacramento2018__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Sacramento2018,NO_FIGURE_TEXT,1,GO,State-Independent Ubiquity,,NOFIG__Sacramento2018__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Subtractive Inhibition (SST),1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Subtractive Inhibition (SST),1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Divisive Inhibition (PV),0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Divisive Inhibition (PV),0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Inhibition (GABA),,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Inhibition (GABA),,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Habituation to Sequence,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Habituation to Sequence,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Synaptic Depression (Adaptation),,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Synaptic Depression (Adaptation),,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Activity Suppression,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Activity Suppression,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Selective Sharpening,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Selective Sharpening,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Alpha/Beta Mediated Suppression,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Alpha/Beta Mediated Suppression,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,VIP-Mediated Disinhibition,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,VIP-Mediated Disinhibition,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Precision Weighting (Gain),1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Precision Weighting (Gain),1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,E/I Balance Shift,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,E/I Balance Shift,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Omission Response,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Omission Response,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Feedforward Deviance Detection,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Feedforward Deviance Detection,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Feedforward AMPA,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Feedforward AMPA,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Feedforward NMDA,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Feedforward NMDA,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Feedforward Ascending Gamma,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Feedforward Ascending Gamma,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Absence of Feedback Error,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Absence of Feedback Error,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Feedforward Non-local Supragranular Activity (L2/3),,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Feedforward Non-local Supragranular Activity (L2/3),,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Feedforward Non-local Granular Activity (L4),,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Feedforward Non-local Granular Activity (L4),,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Feedforward Non-local Directed Connectivity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Feedforward Non-local Directed Connectivity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Feedforward Non-local Activation,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Feedforward Non-local Activation,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Ascending Latency Shift,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Ascending Latency Shift,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Feedforward Error Propagation,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Feedforward Error Propagation,1.0,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Subcortical Feedforward Relaying,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Subcortical Feedforward Relaying,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Canonical Microcircuit Ubiquity,0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Canonical Microcircuit Ubiquity,0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Hierarchical Mechanism Invariance,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Hierarchical Mechanism Invariance,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Hierarchical Activity Ubiquity,0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Hierarchical Activity Ubiquity,0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Hierarchical CSD Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Hierarchical CSD Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Cross-Scale Hierarchical Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Cross-Scale Hierarchical Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Hierarchical Presence (V1-PFC),0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Hierarchical Presence (V1-PFC),0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Cross-Modal Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Cross-Modal Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Interspecies Hierarchical Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Interspecies Hierarchical Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Temporal Stability of Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Temporal Stability of Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Hierarchical Order Stability,0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Hierarchical Order Stability,0.5,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,Population-Wide Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,Population-Wide Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,LO,State-Independent Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2008,NO_FIGURE_TEXT,1,GO,State-Independent Ubiquity,,NOFIG__Spratling2008__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,strict_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Subtractive Inhibition (SST),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Subtractive Inhibition (SST),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Divisive Inhibition (PV),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Divisive Inhibition (PV),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Inhibition (GABA),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Inhibition (GABA),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Habituation to Sequence,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Habituation to Sequence,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Synaptic Depression (Adaptation),-1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Synaptic Depression (Adaptation),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Activity Suppression,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Activity Suppression,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Selective Sharpening,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Selective Sharpening,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Alpha/Beta Mediated Suppression,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Alpha/Beta Mediated Suppression,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,VIP-Mediated Disinhibition,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,VIP-Mediated Disinhibition,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Precision Weighting (Gain),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Precision Weighting (Gain),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,E/I Balance Shift,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,E/I Balance Shift,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Omission Response,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Omission Response,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Feedforward Deviance Detection,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Feedforward Deviance Detection,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Feedforward AMPA,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Feedforward AMPA,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Feedforward NMDA,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Feedforward NMDA,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Feedforward Ascending Gamma,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Feedforward Ascending Gamma,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Absence of Feedback Error,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Absence of Feedback Error,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Feedforward Non-local Supragranular Activity (L2/3),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Feedforward Non-local Supragranular Activity (L2/3),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Feedforward Non-local Granular Activity (L4),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Feedforward Non-local Granular Activity (L4),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Feedforward Non-local Directed Connectivity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Feedforward Non-local Directed Connectivity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Feedforward Non-local Activation,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Feedforward Non-local Activation,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Ascending Latency Shift,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Ascending Latency Shift,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Feedforward Error Propagation,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Feedforward Error Propagation,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Subcortical Feedforward Relaying,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Subcortical Feedforward Relaying,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Canonical Microcircuit Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Canonical Microcircuit Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Hierarchical Mechanism Invariance,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Hierarchical Mechanism Invariance,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Hierarchical Activity Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Hierarchical Activity Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Hierarchical CSD Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Hierarchical CSD Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Cross-Scale Hierarchical Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Cross-Scale Hierarchical Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Hierarchical Presence (V1-PFC),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Hierarchical Presence (V1-PFC),,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Cross-Modal Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Cross-Modal Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Interspecies Hierarchical Ubiquity,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Interspecies Hierarchical Ubiquity,1.0,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Temporal Stability of Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Temporal Stability of Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Hierarchical Order Stability,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,GO,Hierarchical Order Stability,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
Spratling2010,NO_FIGURE_TEXT,1,LO,Population-Wide Ubiquity,,NOFIG__Spratling2010__gemma-4-31b-it__T000__R01,gemma-4-31b-it,0.0,valid,cleaned_json
